"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.023,-0.016,0.021,0.073,1314.251,1,"cov_2"
0.763,0.647,0.761,0.885,915.516,1,"Sigma2_e"
-693.041,-756.779,-693.086,-627.846,498.456,1.002,"lp__"
0.93,0.849,0.93,1.013,5191.382,1.001,"B_0"
0.2,0.106,0.198,0.304,941.113,1,"Sigma2_intercept"
0.062,0.002,0.058,0.153,412.663,1,"Sigma2_phi"
0.436,-0.076,0.445,0.873,1838.185,1,"cor_2"
0.044,-0.003,0.044,0.098,973.032,1.001,"cov_int_phi"
0.044,-0.003,0.044,0.098,973.032,1.001,"cov_2"
0.751,0.623,0.75,0.885,623.407,1,"Sigma2_e"
-687.354,-755.506,-689.436,-612.24,403.12,1,"lp__"
1.05,0.957,1.051,1.139,1704.921,1,"B_0"
0.201,0.096,0.2,0.305,506.67,1.003,"Sigma2_intercept"
0.232,0.125,0.23,0.342,621.576,1,"Sigma2_phi"
0.415,0.138,0.418,0.672,440.238,1,"cor_2"
0.087,0.027,0.087,0.148,669.239,1.002,"cov_int_phi"
0.087,0.027,0.087,0.148,669.239,1.002,"cov_2"
0.66,0.541,0.657,0.804,459.324,1.001,"Sigma2_e"
-633.382,-714.652,-632.721,-555.846,361.347,1.001,"lp__"
1.05,0.973,1.051,1.127,6188.809,1,"B_0"
0.078,0.002,0.076,0.172,377.232,1,"Sigma2_intercept"
0.079,0.002,0.076,0.18,375.74,1,"Sigma2_phi"
0.395,-0.406,0.437,0.871,745.455,1.001,"cor_2"
0.031,-0.009,0.029,0.083,391.803,1,"cov_int_phi"
0.031,-0.009,0.029,0.083,391.803,1,"cov_2"
0.794,0.65,0.791,0.944,410.546,1,"Sigma2_e"
-708.361,-782.565,-709.032,-630.746,283.503,1,"lp__"
0.969,0.881,0.97,1.059,2046.071,1,"B_0"
0.137,0.06,0.135,0.22,898.741,1,"Sigma2_intercept"
0.134,0.061,0.131,0.221,990.545,1,"Sigma2_phi"
0.802,0.535,0.819,0.972,558.127,1.001,"cor_2"
0.106,0.056,0.105,0.162,788.75,1.001,"cov_int_phi"
0.106,0.056,0.105,0.162,788.75,1.001,"cov_2"
0.745,0.64,0.743,0.861,826.299,1,"Sigma2_e"
-685.676,-746.011,-685.293,-626.879,595.004,1,"lp__"
1.086,1.003,1.086,1.166,1813.604,1,"B_0"
0.183,0.088,0.182,0.287,528.448,1,"Sigma2_intercept"
0.121,0.022,0.122,0.219,329.385,1.002,"Sigma2_phi"
0.205,-0.186,0.2,0.589,564.361,1,"cor_2"
0.028,-0.024,0.028,0.079,573.854,1,"cov_int_phi"
0.028,-0.024,0.028,0.079,573.854,1,"cov_2"
0.674,0.548,0.67,0.818,353.202,1,"Sigma2_e"
-641.871,-720.985,-641.679,-564.746,308.023,1,"lp__"
0.988,0.901,0.988,1.076,1742.09,1,"B_0"
0.25,0.15,0.249,0.353,844.112,1,"Sigma2_intercept"
0.085,0.01,0.082,0.176,301.614,1.002,"Sigma2_phi"
0.466,0.116,0.465,0.807,679.672,1,"cor_2"
0.063,0.012,0.062,0.116,792.861,1.001,"cov_int_phi"
0.063,0.012,0.062,0.116,792.861,1.001,"cov_2"
0.679,0.566,0.677,0.806,402.318,1.002,"Sigma2_e"
-646.289,-716.152,-646.745,-573.551,331.334,1.003,"lp__"
0.899,0.806,0.899,0.988,2272.569,1,"B_0"
0.203,0.11,0.202,0.302,729.769,1.003,"Sigma2_intercept"
0.171,0.077,0.17,0.271,575.917,1,"Sigma2_phi"
0.549,0.261,0.548,0.832,415.471,1,"cor_2"
0.099,0.046,0.098,0.156,946.341,1,"cov_int_phi"
0.099,0.046,0.098,0.156,946.341,1,"cov_2"
0.664,0.549,0.661,0.794,490.491,1.002,"Sigma2_e"
-636.619,-710.567,-636.384,-564.014,372.034,1.002,"lp__"
1.054,0.963,1.054,1.145,2270.592,1.002,"B_0"
0.14,0.043,0.139,0.244,543.36,1,"Sigma2_intercept"
0.132,0.04,0.131,0.239,551.359,1.016,"Sigma2_phi"
0.559,0.174,0.563,0.895,376.525,1.009,"cor_2"
0.072,0.016,0.072,0.13,514.401,1,"cov_int_phi"
0.072,0.016,0.072,0.13,514.401,1,"cov_2"
0.812,0.678,0.81,0.958,520.032,1.008,"Sigma2_e"
-717.705,-787.444,-717.8,-644.353,440.585,1.008,"lp__"
0.972,0.891,0.971,1.056,3366.462,1,"B_0"
0.183,0.096,0.182,0.279,781.325,1.004,"Sigma2_intercept"
0.064,0.006,0.061,0.143,555.727,1,"Sigma2_phi"
0.53,0.089,0.544,0.893,1381.95,1,"cor_2"
0.054,0.005,0.053,0.103,1035.51,1,"cov_int_phi"
0.054,0.005,0.053,0.103,1035.51,1,"cov_2"
0.678,0.568,0.676,0.799,655.402,1.001,"Sigma2_e"
-646.157,-712.734,-646.125,-575.179,490.017,1.003,"lp__"
1.015,0.925,1.015,1.102,4992.066,1,"B_0"
0.241,0.149,0.24,0.342,659.014,1.01,"Sigma2_intercept"
0.155,0.065,0.155,0.246,466.195,1.008,"Sigma2_phi"
0.405,0.144,0.403,0.681,1161.439,1,"cor_2"
0.076,0.026,0.075,0.13,1181.707,1.006,"cov_int_phi"
0.076,0.026,0.075,0.13,1181.707,1.006,"cov_2"
0.542,0.437,0.537,0.67,455.693,1.013,"Sigma2_e"
-554.897,-641.074,-553.628,-466.633,314.681,1.015,"lp__"
1.023,0.94,1.023,1.108,1727.646,1,"B_0"
0.247,0.153,0.246,0.344,875.985,1,"Sigma2_intercept"
0.112,0.028,0.109,0.207,339.432,1,"Sigma2_phi"
0.324,-0.01,0.316,0.683,609.68,1,"cor_2"
0.05,-0.002,0.051,0.102,1036.553,1.001,"cov_int_phi"
0.05,-0.002,0.051,0.102,1036.553,1.001,"cov_2"
0.593,0.482,0.591,0.715,403.579,1,"Sigma2_e"
-591.104,-666.107,-591.069,-512.545,324.442,1.001,"lp__"
1.009,0.935,1.009,1.081,3366.303,1,"B_0"
0.145,0.054,0.144,0.242,435.637,1.001,"Sigma2_intercept"
0.028,0,0.021,0.093,382.258,1.012,"Sigma2_phi"
0.307,-0.488,0.342,0.858,1414.464,1,"cor_2"
0.019,-0.013,0.015,0.067,623.744,1,"cov_int_phi"
0.019,-0.013,0.015,0.067,623.744,1,"cov_2"
0.746,0.628,0.745,0.871,399.323,1.005,"Sigma2_e"
-684.008,-748.196,-684.83,-613.82,409.604,1.005,"lp__"
1.1,1.022,1.1,1.183,2299.895,1,"B_0"
0.132,0.04,0.132,0.224,451.307,1,"Sigma2_intercept"
0.101,0.02,0.1,0.189,394.711,1,"Sigma2_phi"
0.483,0.094,0.481,0.855,519.774,1.002,"cor_2"
0.053,0.006,0.051,0.105,530.973,1.002,"cov_int_phi"
0.053,0.006,0.051,0.105,530.973,1.002,"cov_2"
0.668,0.548,0.665,0.802,363.24,1,"Sigma2_e"
-639.267,-722.375,-639.537,-560.079,301.646,1.001,"lp__"
0.974,0.88,0.974,1.072,2798.497,1,"B_0"
0.188,0.092,0.188,0.289,464.827,1,"Sigma2_intercept"
0.22,0.12,0.218,0.331,581.834,1.003,"Sigma2_phi"
0.561,0.298,0.559,0.834,393.202,1.002,"cor_2"
0.111,0.055,0.111,0.171,823.89,1,"cov_int_phi"
0.111,0.055,0.111,0.171,823.89,1,"cov_2"
0.663,0.534,0.661,0.805,417.105,1.002,"Sigma2_e"
-636.362,-720.165,-636.461,-552.34,336.924,1.003,"lp__"
0.98,0.889,0.981,1.066,3287.328,1.001,"B_0"
0.107,0.02,0.104,0.207,533.384,1,"Sigma2_intercept"
0.198,0.096,0.197,0.305,875.935,1,"Sigma2_phi"
0.53,0.142,0.535,0.875,538.111,1.005,"cor_2"
0.073,0.013,0.072,0.133,653.163,1.001,"cov_int_phi"
0.073,0.013,0.072,0.133,653.163,1.001,"cov_2"
0.787,0.658,0.783,0.933,594.983,1,"Sigma2_e"
-705.018,-772.517,-706.307,-631.864,474.969,1,"lp__"
0.89,0.792,0.89,0.988,3863.299,1,"B_0"
0.346,0.236,0.344,0.467,976.579,1,"Sigma2_intercept"
0.161,0.058,0.16,0.27,482.405,1,"Sigma2_phi"
0.323,0.058,0.321,0.609,1178.452,1.004,"cor_2"
0.073,0.012,0.073,0.135,1962.597,1.003,"cov_int_phi"
0.073,0.012,0.073,0.135,1962.597,1.003,"cov_2"
0.624,0.513,0.621,0.758,558.111,1.002,"Sigma2_e"
-610.815,-691.649,-611.23,-533.789,403.058,1.001,"lp__"
0.942,0.844,0.941,1.041,2708.656,1,"B_0"
0.201,0.114,0.2,0.296,949.486,1,"Sigma2_intercept"
0.209,0.121,0.208,0.306,1016.305,1,"Sigma2_phi"
0.71,0.476,0.712,0.923,564.663,1.007,"cor_2"
0.143,0.087,0.142,0.203,859.044,1.003,"cov_int_phi"
0.143,0.087,0.142,0.203,859.044,1.003,"cov_2"
0.644,0.541,0.641,0.765,605.002,1,"Sigma2_e"
-625.689,-694.487,-626.066,-556.457,488.842,1,"lp__"
0.907,0.815,0.908,0.997,2203.108,1.001,"B_0"
0.255,0.159,0.253,0.36,733.472,1.002,"Sigma2_intercept"
0.077,0.017,0.073,0.154,586.351,1,"Sigma2_phi"
0.642,0.303,0.65,0.926,829.243,1,"cor_2"
0.085,0.032,0.085,0.141,1087.901,1,"cov_int_phi"
0.085,0.032,0.085,0.141,1087.901,1,"cov_2"
0.711,0.6,0.709,0.83,727.109,1.002,"Sigma2_e"
-665.092,-729.177,-665.836,-598.324,448.56,1.004,"lp__"
1.044,0.959,1.044,1.133,2413.628,1,"B_0"
0.174,0.081,0.173,0.273,684.681,1.002,"Sigma2_intercept"
0.119,0.037,0.118,0.21,419.534,1.001,"Sigma2_phi"
0.635,0.3,0.643,0.918,557.888,1.003,"cor_2"
0.087,0.033,0.087,0.145,739.019,1,"cov_int_phi"
0.087,0.033,0.087,0.145,739.019,1,"cov_2"
0.7,0.583,0.697,0.833,401.582,1.002,"Sigma2_e"
-658.211,-727.336,-658.884,-585.865,303.935,1.004,"lp__"
0.904,0.808,0.904,1,2534.107,1.001,"B_0"
0.263,0.158,0.262,0.378,734.918,1.001,"Sigma2_intercept"
0.15,0.056,0.147,0.258,411.682,1,"Sigma2_phi"
0.493,0.18,0.492,0.81,447.407,1,"cor_2"
0.093,0.036,0.093,0.155,969.867,1,"cov_int_phi"
0.093,0.036,0.093,0.155,969.867,1,"cov_2"
0.672,0.546,0.669,0.804,397.021,1,"Sigma2_e"
-640.812,-718.364,-641.4,-559.085,319.368,1,"lp__"
1.009,0.93,1.008,1.087,5634.24,1,"B_0"
0.18,0.088,0.18,0.272,787.474,1.002,"Sigma2_intercept"
0.142,0.045,0.142,0.235,409.394,1.002,"Sigma2_phi"
0.007,-0.336,0.006,0.334,1209.733,1.001,"cor_2"
0.001,-0.05,0.001,0.052,1244.843,1.001,"cov_int_phi"
0.001,-0.05,0.001,0.052,1244.843,1.001,"cov_2"
0.582,0.481,0.578,0.702,528.767,1,"Sigma2_e"
-582.276,-658.723,-581.067,-506.418,349.319,1,"lp__"
0.977,0.888,0.977,1.066,1930.172,1,"B_0"
0.201,0.111,0.2,0.302,660.02,1.001,"Sigma2_intercept"
0.125,0.044,0.123,0.222,381.73,1.018,"Sigma2_phi"
0.588,0.278,0.59,0.894,467.499,1.003,"cor_2"
0.089,0.039,0.089,0.142,765.452,1.002,"cov_int_phi"
0.089,0.039,0.089,0.142,765.452,1.002,"cov_2"
0.669,0.546,0.668,0.796,371.335,1.011,"Sigma2_e"
-641.451,-710.617,-643.283,-563.137,281.833,1.015,"lp__"
1.003,0.91,1.003,1.097,2098.474,1,"B_0"
0.239,0.148,0.237,0.341,801.048,1.001,"Sigma2_intercept"
0.094,0.027,0.091,0.178,554.575,1,"Sigma2_phi"
0.655,0.333,0.665,0.918,717.53,1,"cor_2"
0.094,0.041,0.094,0.149,901.584,1.001,"cov_int_phi"
0.094,0.041,0.094,0.149,901.584,1.001,"cov_2"
0.66,0.55,0.658,0.778,650.088,1.002,"Sigma2_e"
-635.868,-705.793,-635.968,-565.192,486.78,1.002,"lp__"
1.013,0.929,1.012,1.096,3092.513,1,"B_0"
0.184,0.088,0.182,0.286,741.742,1.006,"Sigma2_intercept"
0.09,0.005,0.09,0.183,325.037,1.001,"Sigma2_phi"
0.423,-0.011,0.422,0.831,673.639,1,"cor_2"
0.051,-0.001,0.05,0.107,689.822,1,"cov_int_phi"
0.051,-0.001,0.05,0.107,689.822,1,"cov_2"
0.698,0.585,0.694,0.833,499.976,1.001,"Sigma2_e"
-657.148,-727.3,-657.159,-586.536,388.827,1.002,"lp__"
1.024,0.929,1.024,1.119,2152.629,1,"B_0"
0.279,0.174,0.276,0.392,812.901,1.001,"Sigma2_intercept"
0.141,0.043,0.141,0.246,339.162,1.001,"Sigma2_phi"
0.433,0.134,0.432,0.754,718.59,1,"cor_2"
0.082,0.02,0.082,0.145,702.691,1.001,"cov_int_phi"
0.082,0.02,0.082,0.145,702.691,1.001,"cov_2"
0.682,0.557,0.678,0.825,343.97,1.003,"Sigma2_e"
-646.304,-726.042,-646.89,-567.446,269.487,1.002,"lp__"
1.053,0.972,1.053,1.134,2393.702,1,"B_0"
0.134,0.039,0.133,0.236,471.816,1.003,"Sigma2_intercept"
0.046,0,0.04,0.125,416.242,1.005,"Sigma2_phi"
0.503,-0.27,0.553,0.924,678.906,1,"cor_2"
0.038,-0.005,0.037,0.092,451.433,1.001,"cov_int_phi"
0.038,-0.005,0.037,0.092,451.433,1.001,"cov_2"
0.84,0.721,0.838,0.975,580.654,1,"Sigma2_e"
-732.104,-793.316,-731.529,-672.863,463.027,1.002,"lp__"
1.019,0.936,1.019,1.098,3604.238,1,"B_0"
0.205,0.102,0.205,0.311,739.688,1,"Sigma2_intercept"
0.086,0.001,0.084,0.188,288.483,1.003,"Sigma2_phi"
0.309,-0.163,0.312,0.754,1045.769,1.001,"cor_2"
0.038,-0.009,0.037,0.092,618.656,1,"cov_int_phi"
0.038,-0.009,0.037,0.092,618.656,1,"cov_2"
0.727,0.588,0.725,0.875,351.426,1.003,"Sigma2_e"
-673.503,-752.488,-674.146,-594.526,283.98,1.003,"lp__"
1.094,1.021,1.094,1.166,5115.68,1,"B_0"
0.084,0.003,0.084,0.178,467.29,1.002,"Sigma2_intercept"
0.028,0,0.019,0.101,595.813,1.001,"Sigma2_phi"
0.279,-0.583,0.334,0.878,1269.04,1.002,"cor_2"
0.014,-0.012,0.01,0.058,796.85,1,"cov_int_phi"
0.014,-0.012,0.01,0.058,796.85,1,"cov_2"
0.826,0.703,0.825,0.956,643.501,1,"Sigma2_e"
-726.743,-785.851,-728.134,-664.989,450.992,1.001,"lp__"
0.949,0.864,0.949,1.038,3190.641,1,"B_0"
0.15,0.065,0.149,0.243,692.023,1.001,"Sigma2_intercept"
0.07,0.014,0.068,0.145,818.443,1,"Sigma2_phi"
0.683,0.27,0.711,0.951,927.435,1.001,"cor_2"
0.067,0.016,0.067,0.12,801.425,1.002,"cov_int_phi"
0.067,0.016,0.067,0.12,801.425,1.002,"cov_2"
0.766,0.657,0.764,0.889,806.609,1,"Sigma2_e"
-695.347,-755.87,-695.848,-632.001,537.459,1.001,"lp__"
1.028,0.944,1.028,1.112,5946.195,1,"B_0"
0.166,0.069,0.164,0.269,770.589,1,"Sigma2_intercept"
0.1,0.014,0.097,0.194,695.94,1.001,"Sigma2_phi"
0.461,0.066,0.462,0.848,1471.837,1.002,"cor_2"
0.055,0.006,0.055,0.108,1226.462,1,"cov_int_phi"
0.055,0.006,0.055,0.108,1226.462,1,"cov_2"
0.717,0.592,0.715,0.854,662.476,1.001,"Sigma2_e"
-667.211,-736.4,-667.906,-592.134,426.052,1.002,"lp__"
1.106,1.028,1.105,1.186,3024.576,1,"B_0"
0.139,0.038,0.138,0.24,273.218,1.008,"Sigma2_intercept"
0.072,0.001,0.069,0.166,233.31,1,"Sigma2_phi"
0.344,-0.245,0.36,0.818,955.604,1.001,"cor_2"
0.033,-0.01,0.032,0.083,470.357,1,"cov_int_phi"
0.033,-0.01,0.032,0.083,470.357,1,"cov_2"
0.707,0.567,0.706,0.858,231.375,1.004,"Sigma2_e"
-662.353,-743.912,-662.558,-579.994,200.817,1.006,"lp__"
1.06,0.969,1.059,1.154,2007.917,1,"B_0"
0.31,0.205,0.307,0.424,1019.654,1,"Sigma2_intercept"
0.077,0.024,0.074,0.147,756.611,1,"Sigma2_phi"
0.715,0.407,0.728,0.95,870.16,1,"cor_2"
0.106,0.05,0.105,0.166,1460.355,1,"cov_int_phi"
0.106,0.05,0.105,0.166,1460.355,1,"cov_2"
0.691,0.589,0.689,0.805,1018.453,1.001,"Sigma2_e"
-653.944,-714.795,-654.626,-589.674,627.059,1,"lp__"
1.045,0.962,1.045,1.128,2921.646,1,"B_0"
0.196,0.105,0.195,0.294,728.533,1,"Sigma2_intercept"
0.118,0.021,0.117,0.216,325.158,1,"Sigma2_phi"
0.38,0.038,0.374,0.755,555.794,1.001,"cor_2"
0.054,0.005,0.053,0.108,877.972,1.001,"cov_int_phi"
0.054,0.005,0.053,0.108,877.972,1.001,"cov_2"
0.651,0.538,0.646,0.78,402.56,1,"Sigma2_e"
-629.351,-702.853,-629.495,-556.963,332.709,1,"lp__"
0.92,0.835,0.92,1.008,2900.315,1,"B_0"
0.205,0.104,0.204,0.314,658.644,1,"Sigma2_intercept"
0.119,0.02,0.118,0.221,429.843,1,"Sigma2_phi"
0.365,-0.006,0.361,0.761,634.951,1,"cor_2"
0.053,-0.001,0.052,0.11,995.87,1,"cov_int_phi"
0.053,-0.001,0.052,0.11,995.87,1,"cov_2"
0.726,0.595,0.723,0.873,493.108,1,"Sigma2_e"
-672.221,-748.16,-672.23,-592.504,384.412,1,"lp__"
1.011,0.926,1.011,1.096,2469.116,1,"B_0"
0.221,0.132,0.219,0.319,658.274,1.001,"Sigma2_intercept"
0.072,0.015,0.069,0.145,520.5,1.001,"Sigma2_phi"
0.614,0.251,0.618,0.922,673.084,1.008,"cor_2"
0.073,0.022,0.073,0.125,1029.151,1.001,"cov_int_phi"
0.073,0.022,0.073,0.125,1029.151,1.001,"cov_2"
0.651,0.546,0.65,0.76,509.839,1.001,"Sigma2_e"
-630.26,-696.371,-630.345,-562.835,323.807,1.004,"lp__"
1.008,0.924,1.008,1.095,5297.788,1,"B_0"
0.183,0.083,0.182,0.287,824.834,1,"Sigma2_intercept"
0.056,0.001,0.051,0.146,474.223,1,"Sigma2_phi"
0.438,-0.147,0.461,0.878,1577.414,1,"cor_2"
0.041,-0.005,0.04,0.097,905.689,1,"cov_int_phi"
0.041,-0.005,0.04,0.097,905.689,1,"cov_2"
0.805,0.677,0.804,0.941,683.332,1.001,"Sigma2_e"
-714.466,-778.649,-715.547,-645.363,409.024,1.001,"lp__"
0.958,0.865,0.958,1.049,2021.41,1.001,"B_0"
0.177,0.082,0.175,0.283,539.582,1,"Sigma2_intercept"
0.137,0.046,0.136,0.237,637.165,1,"Sigma2_phi"
0.58,0.233,0.583,0.888,583.402,1.002,"cor_2"
0.086,0.032,0.086,0.142,911.235,1.003,"cov_int_phi"
0.086,0.032,0.086,0.142,911.235,1.003,"cov_2"
0.748,0.621,0.746,0.886,489.085,1,"Sigma2_e"
-685.339,-754.741,-686.219,-609.41,319.45,1,"lp__"
0.999,0.913,0.999,1.086,2103.002,1,"B_0"
0.234,0.142,0.232,0.333,790.78,1,"Sigma2_intercept"
0.124,0.035,0.123,0.219,363.169,1.008,"Sigma2_phi"
0.428,0.131,0.427,0.735,726.521,1.002,"cor_2"
0.069,0.019,0.069,0.124,1017.492,1,"cov_int_phi"
0.069,0.019,0.069,0.124,1017.492,1,"cov_2"
0.612,0.497,0.61,0.745,439.385,1.003,"Sigma2_e"
-604.276,-683.027,-604.129,-521.278,344.511,1.006,"lp__"
0.993,0.901,0.993,1.084,4056.134,1,"B_0"
0.256,0.161,0.255,0.359,1013.898,1,"Sigma2_intercept"
0.148,0.059,0.147,0.245,819.501,1,"Sigma2_phi"
0.457,0.19,0.455,0.745,1184.965,1,"cor_2"
0.086,0.032,0.085,0.142,1387.767,1,"cov_int_phi"
0.086,0.032,0.085,0.142,1387.767,1,"cov_2"
0.599,0.495,0.597,0.72,775.732,1,"Sigma2_e"
-595.153,-674.359,-595.327,-519.108,500.461,1,"lp__"
1.011,0.923,1.012,1.098,2409.167,1,"B_0"
0.181,0.091,0.179,0.285,752.246,1.002,"Sigma2_intercept"
0.064,0.008,0.059,0.142,637.123,1.011,"Sigma2_phi"
0.639,0.224,0.659,0.942,742.847,1,"cor_2"
0.065,0.014,0.065,0.117,768.272,1.003,"cov_int_phi"
0.065,0.014,0.065,0.117,768.272,1.003,"cov_2"
0.807,0.691,0.805,0.931,754.959,1,"Sigma2_e"
-715.469,-776.391,-715.076,-655.472,559.569,1.002,"lp__"
0.866,0.777,0.865,0.96,1550.208,1,"B_0"
0.233,0.145,0.231,0.33,751.819,1,"Sigma2_intercept"
0.129,0.052,0.126,0.221,397.414,1,"Sigma2_phi"
0.574,0.282,0.574,0.864,502.483,1,"cor_2"
0.096,0.047,0.095,0.15,1060.038,1.001,"cov_int_phi"
0.096,0.047,0.095,0.15,1060.038,1.001,"cov_2"
0.588,0.479,0.585,0.704,376.969,1,"Sigma2_e"
-587.018,-663.106,-586.965,-509.62,291.972,1,"lp__"
1.006,0.92,1.007,1.091,3038.396,1,"B_0"
0.206,0.115,0.207,0.303,952.157,1.007,"Sigma2_intercept"
0.067,0.014,0.064,0.14,762.753,1.006,"Sigma2_phi"
0.64,0.279,0.653,0.92,1231.706,1,"cor_2"
0.072,0.022,0.071,0.124,1361.964,1.005,"cov_int_phi"
0.072,0.022,0.071,0.124,1361.964,1.005,"cov_2"
0.693,0.587,0.69,0.814,664.872,1.008,"Sigma2_e"
-654.812,-720.313,-654.958,-590.637,403.097,1.008,"lp__"
0.96,0.869,0.962,1.045,2741.464,1.001,"B_0"
0.162,0.07,0.159,0.265,728.36,1.002,"Sigma2_intercept"
0.116,0.035,0.114,0.212,569.378,1,"Sigma2_phi"
0.637,0.292,0.643,0.918,655.452,1,"cor_2"
0.083,0.034,0.082,0.134,1051.399,1,"cov_int_phi"
0.083,0.034,0.082,0.134,1051.399,1,"cov_2"
0.77,0.65,0.769,0.891,700.886,1.001,"Sigma2_e"
-696.469,-760.599,-697.076,-628.22,462.943,1.004,"lp__"
0.994,0.901,0.995,1.09,2221.85,1,"B_0"
0.247,0.141,0.245,0.366,892.326,1,"Sigma2_intercept"
0.119,0.047,0.115,0.209,718.695,1.004,"Sigma2_phi"
0.723,0.433,0.737,0.949,600.592,1,"cor_2"
0.12,0.06,0.119,0.184,1011.282,1.001,"cov_int_phi"
0.12,0.06,0.119,0.184,1011.282,1.001,"cov_2"
0.773,0.649,0.772,0.907,764.819,1,"Sigma2_e"
-699.26,-764.436,-699.445,-630.572,480.107,1,"lp__"
1,0.926,0.999,1.077,2712.256,1.001,"B_0"
0.174,0.085,0.174,0.264,703.284,1,"Sigma2_intercept"
0.018,0,0.011,0.071,482.427,1,"Sigma2_phi"
0.346,-0.521,0.395,0.888,2255.01,1,"cor_2"
0.019,-0.01,0.015,0.068,800.917,1,"cov_int_phi"
0.019,-0.01,0.015,0.068,800.917,1,"cov_2"
0.705,0.605,0.702,0.817,817.247,1,"Sigma2_e"
-663.044,-726.445,-663.341,-603.44,533.149,1,"lp__"
1.033,0.951,1.034,1.111,7719.778,1,"B_0"
0.112,0.007,0.112,0.221,774.445,1,"Sigma2_intercept"
0.022,0,0.015,0.082,856.507,1.001,"Sigma2_phi"
0.341,-0.564,0.405,0.891,2175.65,1,"cor_2"
0.018,-0.011,0.013,0.066,1051.529,1,"cov_int_phi"
0.018,-0.011,0.013,0.066,1051.529,1,"cov_2"
0.929,0.795,0.926,1.078,1010.774,1.001,"Sigma2_e"
-773.52,-834.159,-773.13,-714.774,619.511,1.001,"lp__"
1.025,0.936,1.024,1.116,2461.857,1,"B_0"
0.209,0.105,0.207,0.324,825.845,1,"Sigma2_intercept"
0.055,0.006,0.05,0.131,797.771,1.001,"Sigma2_phi"
0.649,0.187,0.679,0.939,1087.617,1.001,"cor_2"
0.066,0.009,0.066,0.126,839.983,1,"cov_int_phi"
0.066,0.009,0.066,0.126,839.983,1,"cov_2"
0.88,0.758,0.878,1.017,834.241,1.001,"Sigma2_e"
-751.34,-812.135,-751.521,-689.901,535.317,1.001,"lp__"
0.993,0.909,0.994,1.074,5691.369,1,"B_0"
0.21,0.111,0.21,0.31,933.807,1,"Sigma2_intercept"
0.095,0.015,0.091,0.194,602.278,1,"Sigma2_phi"
0.447,0.062,0.447,0.82,1232.567,1,"cor_2"
0.058,0.007,0.059,0.113,1416.329,1,"cov_int_phi"
0.058,0.007,0.059,0.113,1416.329,1,"cov_2"
0.706,0.588,0.705,0.839,698.172,1.002,"Sigma2_e"
-661.432,-735.079,-661.475,-589.41,449.139,1.003,"lp__"
0.972,0.889,0.972,1.058,2104.676,1.001,"B_0"
0.251,0.159,0.25,0.349,651.81,1,"Sigma2_intercept"
0.055,0.006,0.051,0.126,394.157,1,"Sigma2_phi"
0.633,0.267,0.647,0.93,875.842,1,"cor_2"
0.07,0.017,0.07,0.122,760.222,1.001,"cov_int_phi"
0.07,0.017,0.07,0.122,760.222,1.001,"cov_2"
0.658,0.556,0.656,0.773,546.973,1,"Sigma2_e"
-634.892,-698.505,-634.792,-571.184,400.512,1.001,"lp__"
0.966,0.885,0.967,1.049,2777.23,1,"B_0"
0.195,0.107,0.195,0.284,824.434,1.005,"Sigma2_intercept"
0.089,0.021,0.086,0.167,595.726,1,"Sigma2_phi"
0.516,0.154,0.519,0.85,830.104,1,"cor_2"
0.064,0.017,0.064,0.112,1175.617,1.002,"cov_int_phi"
0.064,0.017,0.064,0.112,1175.617,1.002,"cov_2"
0.611,0.507,0.609,0.728,564.713,1.003,"Sigma2_e"
-603.68,-673.932,-603.484,-533.422,401.685,1.006,"lp__"
0.938,0.855,0.938,1.019,2309.936,1,"B_0"
0.18,0.091,0.179,0.275,729.903,1,"Sigma2_intercept"
0.088,0.006,0.087,0.181,294.451,1.002,"Sigma2_phi"
0.377,-0.046,0.378,0.794,619.728,1.002,"cor_2"
0.044,-0.004,0.043,0.094,710.512,1,"cov_int_phi"
0.044,-0.004,0.043,0.094,710.512,1,"cov_2"
0.68,0.559,0.676,0.815,393.263,1.001,"Sigma2_e"
-646.485,-721.952,-646.534,-571.544,340.776,1.002,"lp__"
1.045,0.967,1.046,1.123,3006.283,1,"B_0"
0.173,0.071,0.173,0.282,629.558,1.002,"Sigma2_intercept"
0.035,0,0.025,0.12,333.993,1.001,"Sigma2_phi"
0.264,-0.511,0.3,0.82,1308.564,1,"cor_2"
0.019,-0.019,0.015,0.071,768.426,1,"cov_int_phi"
0.019,-0.019,0.015,0.071,768.426,1,"cov_2"
0.815,0.694,0.814,0.95,690.561,1,"Sigma2_e"
-720.907,-780.979,-722.109,-654.843,557.952,1.001,"lp__"
0.944,0.856,0.944,1.037,2367.794,1,"B_0"
0.253,0.155,0.253,0.357,578.328,1,"Sigma2_intercept"
0.146,0.058,0.146,0.237,551.544,1.001,"Sigma2_phi"
0.411,0.135,0.41,0.712,968.375,1,"cor_2"
0.076,0.023,0.076,0.131,1034.224,1.001,"cov_int_phi"
0.076,0.023,0.076,0.131,1034.224,1.001,"cov_2"
0.604,0.491,0.602,0.731,440.518,1.001,"Sigma2_e"
-598.256,-678.755,-598.562,-516.229,294.425,1.001,"lp__"
1.073,0.982,1.074,1.165,2018.875,1,"B_0"
0.226,0.136,0.226,0.319,766.272,1.001,"Sigma2_intercept"
0.086,0.032,0.083,0.153,939.776,1,"Sigma2_phi"
0.739,0.438,0.754,0.949,765.408,1,"cor_2"
